TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
114891,NA1_5438200601,910,112,113,523,223,267,78,127,133,800,0,0,0,4,53,0,0,0,1,39,0,1
114892,NA1_5438080485,82,45,25,141,42,35,147,104,498,901,0,0,0,4,50,0,0,0,0,34,0,1
114893,NA1_5437836916,113,421,25,498,517,133,55,96,427,497,0,0,0,4,86,0,0,0,2,60,0,1
114894,NA1_5437607185,254,99,112,22,497,235,45,61,223,35,0,0,0,1,40,0,0,0,4,50,1,0
114895,NA1_5437163092,85,131,150,63,15,115,98,222,875,266,0,0,0,2,41,0,0,0,0,29,0,1
114896,NA1_5437157170,50,202,85,99,14,15,26,518,21,77,0,0,0,0,2,0,0,0,0,4,1,0
114897,NA1_5437131157,40,517,254,21,54,50,350,904,89,99,0,0,0,4,49,0,0,0,1,52,0,1
114898,NA1_5437102461,26,202,902,235,112,800,203,103,17,77,0,0,0,0,43,0,0,0,4,49,1,0
114899,NA1_5437072341,99,876,21,875,101,222,236,50,25,432,0,0,0,4,63,0,0,0,2,57,0,1
114900,NA1_5437031157,13,64,78,233,267,77,21,31,3,105,0,0,0,2,59,0,0,0,4,55,1,0
114901,NA1_5429679831,887,120,777,804,89,106,20,157,15,350,0,1,3,6,35,0,0,1,2,13,0,1
114902,NA1_5429646547,875,104,103,81,25,58,19,268,236,89,0,1,2,4,32,0,0,1,1,12,0,1
114903,NA1_5429599435,19,104,133,145,517,31,64,39,523,164,0,0,0,1,27,1,1,4,11,52,1,0
114904,NA1_5429325211,266,64,800,81,96,80,91,131,115,17,0,1,4,4,38,3,0,2,10,64,1,0
114905,NA1_5429288080,39,11,7,498,432,875,14,112,67,44,0,1,2,7,43,1,0,3,7,42,1,0
114906,NA1_5428722802,897,121,50,804,37,86,427,103,236,267,0,0,0,0,6,0,1,3,7,23,1,0
114907,NA1_5428652913,98,234,101,800,44,126,245,268,221,432,0,0,0,0,13,0,0,2,5,31,1,0
114908,NA1_5428534044,92,233,429,145,497,106,11,39,22,78,0,0,1,0,5,0,0,0,1,16,1,0
114909,NA1_5428495365,266,20,157,96,117,240,517,777,145,61,0,0,1,2,16,0,1,2,4,26,1,0
114910,NA1_5427948536,150,28,13,18,412,266,876,69,15,60,0,1,0,4,24,0,0,4,8,34,1,0
114911,NA1_5427939009,58,107,800,221,80,106,154,238,18,902,2,1,3,10,42,0,0,3,5,31,0,1
114912,NA1_5427924603,50,517,2,221,235,80,245,157,145,25,1,1,2,9,36,1,0,4,6,39,0,1
114913,NA1_5426951740,266,60,3,163,16,31,54,157,221,35,2,1,0,2,41,0,0,4,8,42,1,0
114914,NA1_5426937560,141,203,147,115,235,6,163,157,29,57,0,0,0,0,7,0,1,2,3,21,1,0
114915,NA1_5426802625,126,36,43,21,800,2,246,101,901,37,0,0,2,2,22,0,0,0,0,11,0,1
114916,NA1_5426773934,887,14,157,236,267,266,246,142,15,800,1,1,3,11,29,0,0,1,2,25,0,1
114917,NA1_5423487134,36,107,7,21,43,54,517,91,800,267,0,0,3,9,26,1,1,2,4,28,0,1
114918,NA1_5439353283,31,6,14,55,105,86,20,28,36,11,0,0,0,0,63,0,0,0,0,0,0,1
114919,NA1_5439058988,875,11,84,99,142,57,266,13,119,147,0,1,2,3,16,0,0,3,12,35,1,0
114920,NA1_5439034776,31,106,103,112,80,39,5,268,202,63,0,0,2,3,23,0,0,0,0,7,0,1
114921,NA1_5439003756,875,11,103,523,19,36,517,157,804,267,0,0,2,4,24,0,1,1,3,17,0,1
114922,NA1_5438960077,80,238,950,115,45,266,91,55,51,17,1,1,4,3,38,0,0,1,2,23,0,1
114923,NA1_5438917095,31,37,157,91,82,21,421,39,143,89,0,0,0,0,53,0,0,0,0,0,0,1
114924,NA1_5438877515,89,14,98,2,875,58,16,1,166,9,0,0,0,0,74,0,0,0,0,0,0,1
114925,NA1_5438193354,555,27,245,53,81,26,90,901,245,901,0,0,0,0,52,0,0,0,0,0,0,1
114926,NA1_5435984789,13,523,19,555,54,105,19,48,45,134,0,0,0,0,50,0,0,0,0,0,0,1
114927,NA1_5435970310,106,222,202,4,238,110,20,254,41,98,0,0,0,0,56,0,0,0,0,0,0,1
114928,NA1_5435951964,85,142,902,79,43,53,38,526,104,67,0,0,0,0,57,0,0,0,0,0,0,1
114929,NA1_5435480190,57,201,63,233,90,90,11,63,240,901,0,0,0,0,43,0,0,0,0,0,0,1
114930,NA1_5435453643,412,420,10,26,44,10,145,6,35,13,0,0,0,0,64,0,0,0,0,0,0,1
114931,NA1_5435432971,202,69,145,50,80,112,57,112,202,31,0,0,0,0,62,0,0,0,0,0,0,1
114932,NA1_5435408261,81,202,121,233,57,43,41,119,875,9,0,0,0,0,50,0,0,0,0,0,0,1
114933,NA1_5435371637,80,526,901,12,56,14,104,76,13,887,0,0,0,0,67,0,0,0,0,0,0,1
114934,NA1_5435349938,42,38,119,55,202,32,91,2,268,41,0,0,0,0,49,0,0,0,0,0,0,1
114935,NA1_5435012908,69,526,950,24,27,120,233,875,902,53,0,0,0,0,60,0,0,0,0,0,0,1
114936,NA1_5434994753,950,76,526,893,126,117,53,429,114,161,0,0,0,0,60,0,0,0,0,0,0,1
114937,NA1_5434662213,81,143,90,121,115,83,6,60,3,360,0,0,0,0,59,0,0,0,0,0,0,1
114938,NA1_5439149073,14,121,134,21,43,92,799,910,18,110,1,1,3,10,31,0,0,2,3,19,0,1
114939,NA1_5439127011,10,254,246,29,201,117,517,92,67,53,0,0,1,2,20,0,1,1,7,35,1,0
114940,NA1_5439061227,68,91,163,901,267,50,904,134,202,117,3,1,4,9,57,1,0,4,9,63,0,1
114941,NA1_5439015319,23,104,134,901,40,150,102,27,222,117,0,1,3,9,31,1,0,2,4,28,0,1
114942,NA1_5438970422,79,904,134,21,432,254,154,136,22,161,1,0,1,8,32,0,1,3,5,31,0,1
114943,NA1_5438925727,78,54,112,523,902,6,48,157,221,111,1,1,4,10,26,0,0,0,4,9,0,1
114944,NA1_5437198907,63,113,126,99,518,54,5,25,50,235,0,0,0,1,5,0,0,2,3,31,1,0
114945,NA1_5434673514,904,19,112,202,267,39,154,5,21,201,0,0,1,1,20,0,1,3,11,31,1,0
114946,NA1_5434650927,904,19,134,901,800,68,75,112,21,432,0,1,4,5,43,0,0,0,1,26,0,1
114947,NA1_5428671324,82,240,112,901,902,39,904,142,145,50,1,0,1,9,39,0,1,3,5,36,0,1
114948,NA1_5427808789,901,120,134,518,427,11,246,103,221,40,0,1,1,4,22,1,0,2,7,47,1,0
114949,NA1_5427798702,82,154,163,67,201,133,59,134,901,412,0,0,0,0,0,0,0,0,0,0,1,0
114950,NA1_5427766283,875,904,134,901,350,41,9,83,115,74,0,0,1,2,11,0,0,1,9,20,1,0
114951,NA1_5426813296,904,59,134,202,101,17,31,901,18,143,1,1,2,8,50,0,0,2,2,17,0,1
114952,NA1_5426772309,110,234,84,236,99,904,54,134,145,267,0,0,2,5,35,2,1,3,8,38,1,0
114953,NA1_5426746590,82,120,7,523,89,19,5,105,901,40,0,1,3,10,30,0,0,0,1,12,0,1
114954,NA1_5426710486,54,120,134,119,40,904,799,34,101,902,1,0,1,5,16,0,1,2,5,13,0,1
114955,NA1_5426663508,133,72,134,145,78,41,517,61,18,412,0,0,3,10,46,1,1,2,6,36,0,1
114956,NA1_5438867835,79,72,161,236,902,113,106,163,804,111,0,1,2,10,28,0,0,2,1,7,0,1
114957,NA1_5438808301,516,54,61,21,89,887,80,910,110,518,1,0,2,7,22,0,1,3,3,14,0,1
114958,NA1_5438762350,58,5,134,498,201,36,799,3,202,497,0,0,0,1,17,1,1,4,10,32,1,0
114959,NA1_5438400267,897,64,112,81,16,80,254,163,901,53,0,1,0,0,9,0,0,2,2,27,1,0
114960,NA1_5438389059,54,126,268,18,107,72,234,142,901,143,1,1,2,9,46,0,0,2,2,29,0,1
114961,NA1_5437808755,122,517,161,202,44,31,36,910,18,117,0,0,1,5,23,1,1,3,8,35,1,0
114962,NA1_5437738369,98,141,112,800,12,266,122,161,221,117,0,1,2,7,32,0,0,0,1,12,0,1
114963,NA1_5437397798,799,245,112,804,412,875,200,91,81,43,0,0,1,0,7,0,0,1,2,9,1,0
114964,NA1_5437372449,164,5,103,22,201,24,120,163,145,59,0,1,3,8,45,0,0,1,3,16,0,1
114965,NA1_5436376618,92,91,45,523,432,58,266,134,81,37,1,1,2,9,37,0,0,2,3,16,0,1
114966,NA1_5436343820,897,104,893,498,800,86,28,246,22,26,1,0,4,9,44,0,1,0,4,26,0,1
114967,NA1_5436311958,82,876,157,901,800,777,5,268,81,16,0,0,1,1,19,0,1,3,8,31,1,0
114968,NA1_5436256935,24,30,115,145,518,86,245,45,67,201,0,0,2,4,27,1,1,4,11,32,1,0
114969,NA1_5436208949,2,120,7,222,902,164,421,517,901,37,1,1,4,8,47,1,0,0,5,34,0,1
114970,NA1_5435331931,2,24,3,51,432,266,36,134,42,57,2,1,4,11,32,0,0,1,1,16,0,1
114971,NA1_5435267511,14,876,145,236,201,887,106,777,22,12,0,0,2,3,27,2,1,3,11,32,1,0
114972,NA1_5435209273,82,62,7,110,43,122,54,112,202,89,0,0,3,3,30,2,1,2,8,36,1,0
114973,NA1_5435158027,86,48,61,804,78,897,799,517,21,60,0,0,1,4,22,1,1,4,11,39,1,0
114974,NA1_5435098231,67,234,134,81,43,82,107,950,161,902,0,1,0,2,27,1,0,5,11,40,1,0
114975,NA1_5437974529,22,96,267,804,35,22,110,64,4,54,0,1,2,11,55,0,0,0,0,7,0,1
114976,NA1_5435236646,518,20,122,81,517,222,80,64,42,89,0,1,3,11,53,0,0,0,0,10,0,1
114977,NA1_5431478991,804,131,44,517,904,115,83,876,63,32,0,1,2,9,47,0,0,0,1,10,0,1
114978,NA1_5430453665,110,777,44,19,50,236,122,36,84,40,0,0,2,11,47,0,0,0,0,11,0,1
114979,NA1_5425356997,235,51,50,904,61,222,120,23,45,37,0,1,0,10,49,0,0,1,0,7,0,1
114980,NA1_5420186223,145,233,34,1,110,350,26,51,84,28,0,0,0,2,45,0,0,0,4,68,1,0
114981,NA1_5420152588,105,202,68,122,114,82,145,412,267,98,0,0,0,2,57,0,0,0,4,66,1,0
114982,NA1_5420133449,67,904,43,517,234,893,200,223,54,26,0,0,0,4,48,0,0,0,2,52,0,1
114983,NA1_5438999909,14,238,103,145,117,54,950,91,236,902,1,0,2,8,27,0,1,3,11,45,1,0
114984,NA1_5438953867,98,904,63,523,902,122,141,112,222,888,0,1,4,6,40,0,0,0,3,24,0,1
114985,NA1_5438918266,17,54,800,202,16,82,121,34,221,267,0,1,2,11,31,0,0,0,0,8,0,1
114986,NA1_5438515306,39,950,90,202,63,48,266,64,63,7,1,0,2,11,32,0,1,1,5,17,0,1
114987,NA1_5438507480,75,120,127,523,37,777,233,910,96,117,0,0,0,0,20,0,1,1,10,25,1,0
114988,NA1_5438493399,19,59,134,222,43,54,104,1,29,555,0,1,2,8,32,0,0,2,3,16,0,1
114989,NA1_5438104388,20,267,222,800,114,516,902,61,236,54,0,1,0,6,15,1,0,4,7,29,1,0
114990,NA1_5438041026,22,147,203,36,61,5,53,103,202,14,1,0,2,11,27,0,1,3,3,23,0,1
114991,NA1_5437913673,266,54,55,34,78,120,35,45,804,25,1,1,3,10,52,1,0,2,4,37,0,1
114992,NA1_5432324774,92,203,800,15,235,266,427,112,157,111,0,1,1,0,11,0,0,1,2,22,1,0
114993,NA1_5432299020,904,91,893,21,147,92,203,105,18,201,0,0,3,3,23,0,1,0,3,14,0,1
114994,NA1_5432278860,904,887,246,804,111,92,19,34,202,902,0,1,2,4,30,0,0,1,1,26,0,1
114995,NA1_5430746724,24,904,142,119,26,799,5,45,31,14,0,0,0,0,24,0,1,3,4,39,1,0
114996,NA1_5430717846,86,141,55,777,157,56,59,799,145,99,0,0,0,0,11,0,1,2,3,22,1,0
114997,NA1_5428695907,266,5,90,69,147,904,20,7,145,26,0,1,3,7,40,1,0,2,10,49,1,0
114998,NA1_5428640867,75,131,904,202,223,74,106,777,145,16,0,1,2,1,17,0,0,1,10,34,1,0
114999,NA1_5428602354,78,200,517,145,25,86,36,157,29,555,0,0,0,1,21,0,1,2,6,32,1,0
115000,NA1_5428553949,875,76,904,157,89,67,62,236,145,60,1,0,3,9,47,0,1,2,6,31,0,1
115001,NA1_5427088687,904,200,12,51,245,904,121,134,222,25,1,1,0,12,24,0,0,2,1,19,0,1
115002,NA1_5425662866,516,904,245,895,16,36,77,800,222,26,0,1,1,4,18,1,0,4,13,36,1,0
115003,NA1_5437840274,119,101,78,42,240,8,143,360,27,893,0,0,0,4,65,0,0,0,2,66,0,1
115004,NA1_5437821461,19,3,7,110,910,105,245,103,104,29,0,0,0,4,55,0,0,0,0,41,0,1
115005,NA1_5437796171,68,145,81,254,266,10,26,45,136,99,0,0,0,2,69,0,0,0,4,69,1,0
115006,NA1_5437424128,60,86,236,498,799,45,27,90,64,110,0,0,0,0,27,0,0,0,4,46,1,0
115007,NA1_5437412882,901,54,74,429,266,157,10,222,31,150,0,0,0,4,61,0,0,0,1,42,0,1
115008,NA1_5437399648,102,3,523,75,5,13,136,56,897,91,0,0,0,2,45,0,0,0,1,38,0,1
115009,NA1_5437386502,74,127,51,24,234,142,75,147,799,106,0,0,0,1,51,0,0,0,4,58,1,0
115010,NA1_5437359710,115,254,134,12,21,81,67,84,59,136,0,0,0,2,79,0,0,0,4,77,1,0
115011,NA1_5437345938,202,145,777,875,41,17,106,53,122,69,0,0,0,1,42,0,0,0,4,45,1,0
115012,NA1_5437145407,412,350,43,79,203,51,99,143,117,3,0,0,0,2,54,0,0,0,4,42,1,0
115013,NA1_5437118572,57,86,82,67,30,126,412,904,81,69,0,0,0,4,46,0,0,0,4,62,0,1
115014,NA1_5437096530,19,157,69,6,119,222,30,58,96,34,0,0,0,1,52,0,0,0,4,60,1,0
115015,NA1_5437068725,157,147,111,498,950,10,112,166,161,106,0,0,0,1,56,0,0,0,2,60,1,0
115016,NA1_5436408459,21,99,222,63,33,268,117,10,36,42,0,0,0,4,33,0,0,0,0,24,0,1
115017,NA1_5436386931,99,11,29,103,412,79,142,41,42,58,0,0,0,4,70,0,0,0,1,73,0,1
115018,NA1_5436364807,99,131,268,111,92,81,83,897,104,29,0,0,0,4,71,0,0,0,1,48,0,1
115019,NA1_5436341167,101,266,17,15,86,901,50,875,126,142,0,0,0,1,39,0,0,0,1,65,1,0
115020,NA1_5436317343,11,412,236,164,7,23,68,3,147,21,0,0,0,0,44,0,0,0,4,64,1,0
115021,NA1_5436077851,54,360,22,800,126,92,17,33,222,53,0,0,0,4,69,0,0,0,2,52,0,1
115022,NA1_5436060732,876,111,81,427,41,38,7,106,105,222,0,0,0,1,37,0,0,0,0,28,0,1
115023,NA1_5433077576,11,14,67,77,30,12,77,12,91,35,0,0,0,0,53,0,0,0,0,0,0,1
115024,NA1_5426700885,429,79,98,51,6,25,420,223,161,101,0,0,0,0,56,0,0,0,0,0,0,1
115025,NA1_5426434640,12,432,235,9,904,157,41,54,800,13,0,0,0,0,34,0,0,0,0,0,0,1
115026,NA1_5426423688,14,777,50,101,254,122,233,4,42,518,0,0,0,0,61,0,0,0,0,0,0,1
115027,NA1_5426416596,245,13,157,92,3,420,3,266,9,32,0,0,0,0,54,0,0,0,0,0,0,1
115028,NA1_5426358109,117,516,38,30,429,897,37,12,112,31,0,0,0,0,67,0,0,0,0,0,0,1
115029,NA1_5425956082,12,222,4,516,27,27,30,81,86,12,0,0,0,0,48,0,0,0,0,0,0,1
115030,NA1_5425842004,92,498,150,82,74,34,96,16,254,20,0,0,0,0,54,0,0,0,0,0,0,1
115031,NA1_5425747256,91,5,54,904,901,876,76,121,876,55,0,0,0,0,55,0,0,0,0,0,0,1
115032,NA1_5425740184,432,143,28,57,777,90,432,6,53,57,0,0,0,0,59,0,0,0,0,0,0,1
115033,NA1_5425708102,92,22,30,57,17,69,897,517,10,76,0,0,0,0,57,0,0,0,0,0,0,1
115034,NA1_5425654753,86,30,11,7,27,164,498,901,64,64,0,0,0,0,49,0,0,0,0,0,0,1
115035,NA1_5425648113,36,421,1,234,420,36,23,17,202,236,0,0,0,0,54,0,0,0,0,0,0,1
115036,NA1_5425240435,25,20,7,266,223,895,59,61,12,517,0,0,0,0,58,0,0,0,0,0,0,1
115037,NA1_5423453518,67,29,89,235,163,85,29,5,85,81,0,0,0,0,57,0,0,0,0,0,0,1
115038,NA1_5422157750,103,82,89,28,800,80,895,420,904,62,0,0,0,0,48,0,0,0,0,0,0,1
115039,NA1_5422086741,11,711,10,68,19,876,201,876,33,233,0,0,0,0,56,0,0,0,0,0,0,1
115040,NA1_5421918873,20,92,887,523,55,53,267,89,79,113,0,0,0,0,50,0,0,0,0,0,0,1
115041,NA1_5421762442,804,950,19,24,201,245,164,516,143,122,0,0,0,0,50,0,0,0,0,0,0,1
115042,NA1_5421419275,904,200,4,110,904,114,235,27,800,4,0,0,0,0,55,0,0,0,0,0,0,1
115043,NA1_5432759127,15,104,267,235,31,11,21,222,81,3,0,0,0,0,53,0,0,0,0,0,0,1
115044,NA1_5432726053,136,268,16,90,83,154,799,201,526,203,0,0,0,0,56,0,0,0,0,0,0,1
115045,NA1_5426932995,555,40,804,58,61,36,86,238,37,7,0,0,0,0,51,0,0,0,0,0,0,1
115046,NA1_5426925976,910,804,86,103,115,122,17,526,43,150,0,0,0,0,50,0,0,0,0,0,0,1
115047,NA1_5425548883,902,40,30,106,245,98,516,4,78,267,0,0,0,0,52,0,0,0,0,0,0,1
115048,NA1_5425537046,799,83,14,427,113,40,57,895,30,54,0,0,0,0,52,0,0,0,0,0,0,1
115049,NA1_5425518094,26,103,799,64,4,420,103,498,98,266,0,0,0,0,60,0,0,0,0,0,0,1
115050,NA1_5425501803,711,20,28,516,234,21,875,63,58,238,0,0,0,0,48,0,0,0,0,0,0,1
115051,NA1_5424211275,91,150,114,150,72,223,81,202,113,76,0,0,0,0,60,0,0,0,0,0,0,1
115052,NA1_5424201548,103,48,45,1,4,267,50,904,800,157,0,0,0,0,53,0,0,0,0,0,0,1
115053,NA1_5422695384,106,202,223,145,131,238,799,119,421,895,0,0,0,0,72,0,0,0,0,0,0,1
115054,NA1_5422683878,45,267,40,11,711,145,1,233,245,427,0,0,0,0,62,0,0,0,0,0,0,1
115055,NA1_5422672594,266,40,154,142,901,74,99,98,60,98,0,0,0,0,61,0,0,0,0,0,0,1
115056,NA1_5422661302,18,804,50,3,950,516,131,234,201,133,0,0,0,0,46,0,0,0,0,0,0,1
115057,NA1_5421515220,234,16,887,412,15,106,79,427,223,74,0,0,0,0,58,0,0,0,0,0,0,1
115058,NA1_5421501610,53,142,53,145,236,131,27,25,11,910,0,0,0,0,64,0,0,0,0,0,0,1
115059,NA1_5421491229,420,32,20,98,76,77,902,23,10,86,0,0,0,0,60,0,0,0,0,0,0,1
115060,NA1_5420635024,143,82,68,223,114,901,2,777,5,141,0,0,0,0,52,0,0,0,0,0,0,1
115061,NA1_5420619922,117,150,131,8,64,98,777,134,55,236,0,0,0,0,64,0,0,0,0,0,0,1
115062,NA1_5420845938,875,54,112,222,40,420,876,103,15,16,0,1,2,4,30,0,0,2,1,17,0,1
115063,NA1_5420833778,799,154,105,901,902,58,131,800,22,43,0,1,1,2,21,0,0,1,2,10,0,1
115064,NA1_5420803714,14,131,103,202,234,24,78,161,236,902,3,1,2,9,47,0,0,4,8,49,1,0
115065,NA1_5420789612,133,19,103,18,555,420,54,238,51,902,0,1,1,2,25,0,0,3,4,29,1,0
115066,NA1_5420639537,82,77,38,498,902,904,154,203,145,40,0,1,2,2,10,0,0,0,1,6,0,1
115067,NA1_5420634901,126,904,800,115,201,84,234,91,119,117,1,0,4,10,57,1,1,2,5,38,0,1
115068,NA1_5420504134,68,104,8,22,800,41,72,112,45,350,0,1,2,3,15,1,0,2,11,38,1,0
115069,NA1_5420464886,6,121,13,901,412,19,36,161,236,350,0,0,1,3,24,1,1,4,10,36,1,0
115070,NA1_5420271018,904,59,85,145,44,39,9,800,222,267,3,1,4,9,28,0,0,3,6,45,1,0
115071,NA1_5420229733,122,91,8,14,31,904,131,61,145,902,0,0,1,2,18,1,1,3,9,35,1,0
115072,NA1_5419837112,266,141,777,99,43,67,54,84,221,117,0,1,2,7,40,2,0,4,11,38,1,0
115073,NA1_5432230635,27,24,134,21,12,904,35,74,523,412,0,0,0,0,7,0,0,0,0,3,0,1
115074,NA1_5432202221,799,35,134,145,111,875,266,517,901,267,1,0,2,7,45,1,1,4,10,40,1,0
115075,NA1_5432182801,777,799,57,360,78,5,35,112,67,89,0,1,2,2,29,1,0,2,9,40,1,0
115076,NA1_5432163071,875,121,10,21,267,54,104,142,236,22,0,0,0,0,7,0,0,3,3,18,1,0
115077,NA1_5432144907,31,35,238,110,267,14,91,910,523,43,1,1,3,9,26,0,0,0,2,12,0,1
115078,NA1_5432128882,8,32,103,21,267,240,141,4,51,143,0,1,2,7,31,0,0,1,5,12,0,1
115079,NA1_5431635102,150,126,134,202,800,78,54,4,523,902,1,1,1,3,29,1,0,4,11,40,1,0
115080,NA1_5431607214,78,63,79,498,497,114,64,61,21,902,0,0,2,2,11,0,0,0,0,5,0,1
115081,NA1_5431261772,887,246,238,67,43,777,35,9,202,111,0,0,0,2,14,0,1,3,4,34,1,0
115082,NA1_5431221337,799,35,711,901,12,92,104,4,67,40,1,1,2,10,39,1,0,2,4,27,0,1
115083,NA1_5431189630,24,35,13,51,40,84,121,427,523,53,0,0,3,7,21,1,1,1,10,31,1,0
115084,NA1_5431116033,54,35,238,804,267,17,234,79,51,26,0,0,0,2,28,1,1,3,11,45,1,0
115085,NA1_5431099785,54,35,268,22,161,516,28,157,202,432,0,1,2,5,24,0,0,1,1,14,0,1
115086,NA1_5430104441,904,35,112,21,235,84,64,518,901,9,0,1,1,2,19,1,0,4,11,34,1,0
115087,NA1_5428468729,875,266,55,21,147,19,246,4,236,267,1,0,2,10,37,0,1,2,4,32,0,1
115088,NA1_5439073830,150,54,517,202,432,875,876,157,221,98,0,0,0,2,19,0,1,3,5,29,1,0
115089,NA1_5439040132,904,64,75,202,432,8,200,84,29,35,0,0,0,0,13,0,1,2,10,28,1,0
115090,NA1_5438992725,86,54,127,101,22,516,234,517,51,432,1,0,4,11,48,0,1,1,4,26,0,1
115091,NA1_5438942424,54,120,4,901,25,36,245,910,51,267,1,0,1,7,41,1,1,4,10,28,0,1
115092,NA1_5438881503,82,141,134,22,111,27,60,157,222,555,3,1,3,11,67,0,0,3,6,47,0,1
115093,NA1_5438823191,157,141,800,51,89,24,56,233,202,101,1,0,2,8,49,1,1,4,10,52,1,0
115094,NA1_5438815542,23,234,90,21,412,14,131,166,18,89,0,0,0,0,0,0,0,0,0,0,0,1
115095,NA1_5438788799,14,421,99,51,147,904,121,142,222,54,0,0,1,2,18,0,1,2,9,29,1,0
115096,NA1_5438733805,122,131,157,202,57,17,54,13,901,45,2,0,3,10,50,1,1,3,9,53,0,1
115097,NA1_5438701500,14,245,112,21,412,86,64,45,498,26,0,0,1,1,30,1,1,4,11,40,1,0
115098,NA1_5438672559,48,77,62,202,89,904,32,157,21,50,2,1,2,11,37,0,0,3,1,30,0,1
115099,NA1_5438648094,86,19,25,51,267,122,54,157,901,432,0,0,2,5,19,1,1,3,11,43,1,0
115100,NA1_5438624988,516,203,61,51,201,8,141,55,523,412,1,0,3,9,32,0,1,2,2,20,0,1
115101,NA1_5438603257,240,203,90,202,412,2,104,4,51,89,0,0,1,6,22,0,1,3,4,32,1,0
115102,NA1_5438587266,92,121,90,236,267,126,238,55,51,89,0,1,2,9,25,0,0,1,2,20,0,1
115103,NA1_5438568987,887,32,799,51,89,17,233,517,901,44,0,1,0,5,35,1,0,4,11,39,1,0
115104,NA1_5438548098,36,254,90,202,99,19,54,131,51,89,0,0,1,6,29,1,1,4,10,40,1,0
115105,NA1_5438530092,266,107,950,51,147,904,54,101,21,89,0,1,2,5,31,1,0,3,11,35,1,0
115106,NA1_5438517852,122,245,1,110,60,63,19,43,51,412,0,1,2,9,33,0,0,2,3,21,0,1
115107,NA1_5438501561,901,77,39,96,412,92,36,25,15,53,1,1,3,13,53,0,0,0,4,34,0,1
115108,NA1_5438860036,77,233,103,21,235,110,200,202,22,99,1,0,4,12,57,1,1,3,9,50,0,1
115109,NA1_5438492149,6,517,800,51,80,36,59,134,236,267,1,1,2,10,34,0,0,3,4,26,0,1
115110,NA1_5421946516,23,77,1,67,40,24,245,90,202,111,1,1,3,11,27,0,0,1,2,27,0,1
115111,NA1_5421921075,92,517,134,51,518,799,32,711,15,143,1,0,1,10,40,0,1,3,6,26,0,1
115112,NA1_5421883343,904,122,711,222,117,54,35,25,81,99,0,0,3,8,44,1,1,3,6,49,0,1
115113,NA1_5421845318,36,59,711,360,37,98,131,127,145,25,2,1,2,9,39,0,0,4,3,35,0,1
115114,NA1_5421824291,420,254,99,51,902,83,122,25,202,143,0,0,1,0,5,0,0,1,3,20,1,0
115115,NA1_5421793224,75,122,25,161,412,6,59,131,22,902,0,1,4,10,26,0,0,0,3,13,0,1
115116,NA1_5421759908,799,36,517,21,17,82,56,25,22,412,0,0,0,1,13,1,1,4,10,45,1,0
115117,NA1_5421719110,27,950,84,523,111,36,266,112,29,50,0,1,3,3,41,1,0,1,10,36,1,0
115118,NA1_5421697298,24,233,112,67,526,904,5,13,51,235,0,0,0,0,6,0,0,2,3,16,1,0
115119,NA1_5421669816,799,131,901,29,43,875,82,90,523,1,1,1,4,10,39,0,0,0,1,20,0,1
115120,NA1_5421635430,420,80,90,51,99,141,19,38,145,143,1,0,2,11,33,0,1,2,3,16,0,1
115121,NA1_5421597777,10,122,127,119,235,79,54,45,67,37,0,0,2,2,10,1,1,3,11,20,1,0
115122,NA1_5421573428,10,131,90,21,902,904,254,893,145,98,0,1,0,2,10,1,0,4,11,27,1,0
115123,NA1_5421557735,904,20,90,236,40,31,14,84,222,117,0,0,0,1,21,0,1,4,9,43,1,0
115124,NA1_5421532514,887,141,950,51,555,54,154,90,21,63,0,0,3,8,52,1,1,2,4,33,0,1
115125,NA1_5421511719,23,56,84,22,1,904,19,711,21,432,1,1,5,7,44,0,0,0,7,31,0,1
115126,NA1_5421451643,904,20,134,804,101,887,121,55,21,37,0,1,0,5,23,0,0,3,9,30,1,0
115127,NA1_5421436707,58,36,45,54,63,799,200,8,222,50,0,1,4,10,43,1,0,0,2,24,0,1
115128,NA1_5438419232,31,203,55,21,63,90,517,142,901,201,1,1,4,11,37,0,0,1,2,30,0,1
115129,NA1_5438412902,58,11,84,901,517,80,233,777,143,26,0,1,3,9,33,0,0,1,3,27,0,1
115130,NA1_5438400315,54,131,950,221,117,11,59,777,51,902,0,1,0,4,27,1,0,3,10,48,1,0
115131,NA1_5437558164,113,120,105,51,99,54,107,84,147,78,0,0,1,2,32,1,1,3,9,39,1,0
115132,NA1_5437545357,904,421,893,67,72,31,246,268,804,99,0,0,0,1,10,0,1,2,11,30,1,0
115133,NA1_5437511332,154,904,39,221,432,54,23,777,804,517,0,0,3,5,27,0,1,0,3,16,0,1
115134,NA1_5437502891,113,203,157,115,223,54,523,25,51,147,0,0,3,5,16,1,1,2,6,34,1,0
115135,NA1_5437496097,31,19,4,22,89,23,904,84,901,50,0,0,4,10,40,0,1,0,1,12,0,1
115136,NA1_5437485439,50,54,145,115,101,516,59,80,236,147,0,0,1,4,19,1,1,4,11,41,1,0
